DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Cyclopentane,287-92-3,0.26,J,0.1,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Ethane,74-84-0,18.5, ,0.11,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Ethylbenzene,100-41-4,0.31,J,0.13,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Ethylene,74-85-1,2.37, ,0.1,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Isobutane,75-28-5,1.65,J,0.16,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Isopentane,78-78-4,3.8, ,0.18,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Isoprene,78-79-5,0.51,J,0.15,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Isopropylbenzene,98-82-8,ND,,0.17,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,m/p-Xylenes,108-38-3/106-42-3,0.99,J,0.14,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,m-Diethylbenzene,141-93-5,ND,,0.18,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Methylcyclohexane,108-87-2,0.28,J,0.13,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Methylcyclopentane,96-37-7,0.48,J,0.12,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,m-Ethyltoluene,620-14-4,0.33,J,0.12,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,n-Butane,106-97-8,3.19, ,0.11,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,n-Decane,124-18-5,0.33,J,0.1,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,n-Dodecane,112-40-3,ND,,0.07,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,n-Heptane,142-82-5,0.7,J,0.13,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,n-Hexane,110-54-3,0.88,J,0.11,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,n-Octane,111-65-9,0.24,J,0.16,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Nonane,111-84-2,ND,,0.1,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,n-Pentane,109-66-0,2.31, ,0.1,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,n-Propylbenzene,103-65-1,ND,,0.09,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,n-Undecane,1120-21-4,0.26,J,0.17,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,o-Ethyltoluene,611-14-3,ND,,0.18,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,o-Xylene,95-47-6,0.37,J,0.08,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,p-Diethylbenzene,105-05-5,ND,,0.14,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,p-Ethyltoluene,622-96-8,0.59,J,0.17,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Propane,74-98-6,6.22, ,0.11,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Propylene,115-07-1,0.53,J,0.09,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Styrene,100-42-5,ND,,0.07,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,TNMHC  (ppbC),NA,108, ,36.67,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Toluene,108-88-3,3.19, ,0.17,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,Total PAMS  (ppbC),NA,54.3, ,1.83,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,trans-2-Butene,624-64-6,ND,,0.09,ppbC
DECO,2018-031,181074-110920,7/22/2018,8/7/2018,trans-2-Pentene,646-04-8,ND,,0.11,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,"1,2,3-Trimethylbenzene",526-73-8,0.29,J,0.06,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,"1,2,4-Trimethylbenzene",95-63-6,1.36,J,0.16,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,"1,3,5-Trimethylbenzene",108-67-8,0.5,J,0.16,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,"1,3-Butadiene",106-99-0,ND,,0.07,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,1-Butene,106-98-6,ND,,0.1,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,1-Hexene,592-41-6,ND,,0.16,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,1-Pentene,109-67-1,0.88,J,0.12,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,"2,2,4-Trimethylpentane",540-84-1,1.06,J,0.16,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,"2,2-Dimethylbutane",75-83-2,0.2,J,0.14,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,"2,3,4-Trimethylpentane",565-75-3,0.25,J,0.09,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,"2,3-Dimethylbutane",79-29-8,0.52,J,0.18,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,"2,3-Dimethylpentane",565-59-3,0.52,J,0.12,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,"2,4-Dimethylpentane",108-08-7,0.36,J,0.09,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,2-Methylheptane,592-27-8,0.38,J,0.14,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,2-Methylhexane,591-76-4,0.36,J,0.14,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,2-Methylpentane,107-83-5,2.69, ,0.07,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,3-Methylheptane,589-81-1,0.39,J,0.13,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,3-Methylhexane,589-34-4,1.51,J,0.03,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,3-Methylpentane,96-14-0,1.63,J,0.15,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Acetylene,74-86-2,3.5, ,0.05,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,alpha-Pinene,80-56-8,ND,,0.05,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Benzene,71-43-2,2.12, ,0.11,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,beta-Pinene,127-91-3,ND,,0.04,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,cis-2-Butene,590-18-1,ND,,0.12,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,cis-2-Pentene,627-20-3,ND,,0.12,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Cyclohexane,110-82-7,0.84,J,0.11,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Cyclopentane,287-92-3,0.9,J,0.1,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Ethane,74-84-0,26, ,0.11,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Ethylbenzene,100-41-4,0.79,J,0.13,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Ethylene,74-85-1,3.52, ,0.1,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Isobutane,75-28-5,4.38, ,0.16,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Isopentane,78-78-4,7.94, ,0.18,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Isoprene,78-79-5,ND,,0.14,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Isopropylbenzene,98-82-8,ND,,0.17,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,m/p-Xylenes,108-38-3/106-42-3,1.6,J,0.14,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,m-Diethylbenzene,141-93-5,ND,,0.17,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Methylcyclohexane,108-87-2,1.06,J,0.13,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Methylcyclopentane,96-37-7,1.63,J,0.12,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,m-Ethyltoluene,620-14-4,1.63,J,0.11,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,n-Butane,106-97-8,10.2, ,0.11,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,n-Decane,124-18-5,0.86,J,0.1,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,n-Dodecane,112-40-3,0.83,J,0.07,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,n-Heptane,142-82-5,1.58,J,0.13,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,n-Hexane,110-54-3,2.87, ,0.11,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,n-Octane,111-65-9,0.56,J,0.16,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Nonane,111-84-2,0.5,J,0.1,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,n-Pentane,109-66-0,6.12, ,0.1,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,n-Propylbenzene,103-65-1,0.2,J,0.09,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,n-Undecane,1120-21-4,1.06,J,0.16,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,o-Ethyltoluene,611-14-3,ND,,0.18,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,o-Xylene,95-47-6,0.79,J,0.08,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,p-Diethylbenzene,105-05-5,ND,,0.13,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,p-Ethyltoluene,622-96-8,1.47,J,0.17,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Propane,74-98-6,18.8, ,0.11,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Propylene,115-07-1,0.65,J,0.09,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Styrene,100-42-5,ND,,0.07,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,TNMHC  (ppbC),NA,209, ,35.91,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Toluene,108-88-3,7.99, ,0.17,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,Total PAMS  (ppbC),NA,123, ,1.8,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,trans-2-Butene,624-64-6,ND,,0.09,ppbC
DECO,2018-032,181289-112172,7/25/2018,8/28/2018,trans-2-Pentene,646-04-8,ND,,0.1,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,"1,2,3-Trimethylbenzene",526-73-8,ND,,0.06,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,"1,2,4-Trimethylbenzene",95-63-6,0.23,J,0.16,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,"1,3,5-Trimethylbenzene",108-67-8,0.18,J,0.16,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,"1,3-Butadiene",106-99-0,ND,,0.07,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,1-Butene,106-98-6,ND,,0.1,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,1-Hexene,592-41-6,ND,,0.16,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,1-Pentene,109-67-1,0.47,J,0.12,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,"2,2,4-Trimethylpentane",540-84-1,1.17,J,0.16,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,"2,2-Dimethylbutane",75-83-2,ND,,0.14,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,"2,3,4-Trimethylpentane",565-75-3,0.31,J,0.1,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,"2,3-Dimethylbutane",79-29-8,0.41,J,0.18,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,"2,3-Dimethylpentane",565-59-3,0.54,J,0.12,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,"2,4-Dimethylpentane",108-08-7,0.32,J,0.09,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,2-Methylheptane,592-27-8,0.29,J,0.14,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,2-Methylhexane,591-76-4,0.43,J,0.14,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,2-Methylpentane,107-83-5,2.04, ,0.07,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,3-Methylheptane,589-81-1,0.4,J,0.13,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,3-Methylhexane,589-34-4,1.5,J,0.03,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,3-Methylpentane,96-14-0,1.3,J,0.15,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Acetylene,74-86-2,2.65, ,0.05,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,alpha-Pinene,80-56-8,ND,,0.05,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Benzene,71-43-2,2.07, ,0.11,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,beta-Pinene,127-91-3,ND,,0.04,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,cis-2-Butene,590-18-1,ND,,0.12,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,cis-2-Pentene,627-20-3,ND,,0.12,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Cyclohexane,110-82-7,0.63,J,0.11,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Cyclopentane,287-92-3,0.59,J,0.1,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Ethane,74-84-0,20.5, ,0.11,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Ethylbenzene,100-41-4,0.67,J,0.13,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Ethylene,74-85-1,3.42, ,0.1,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Isobutane,75-28-5,3.12, ,0.16,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Isopentane,78-78-4,6.05, ,0.18,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Isoprene,78-79-5,ND,,0.14,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Isopropylbenzene,98-82-8,ND,,0.17,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,m/p-Xylenes,108-38-3/106-42-3,1.3,J,0.14,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,m-Diethylbenzene,141-93-5,ND,,0.17,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Methylcyclohexane,108-87-2,0.63,J,0.13,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Methylcyclopentane,96-37-7,1.06,J,0.12,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,m-Ethyltoluene,620-14-4,0.56,J,0.11,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,n-Butane,106-97-8,5.67, ,0.11,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,n-Decane,124-18-5,0.49,J,0.1,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,n-Dodecane,112-40-3,0.34,J,0.07,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,n-Heptane,142-82-5,1.44,J,0.13,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,n-Hexane,110-54-3,2.13, ,0.11,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,n-Octane,111-65-9,0.41,J,0.16,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Nonane,111-84-2,0.36,J,0.1,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,n-Pentane,109-66-0,4.18, ,0.1,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,n-Propylbenzene,103-65-1,ND,,0.09,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,n-Undecane,1120-21-4,0.5,J,0.16,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,o-Ethyltoluene,611-14-3,ND,,0.18,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,o-Xylene,95-47-6,0.72,J,0.08,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,p-Diethylbenzene,105-05-5,ND,,0.14,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,p-Ethyltoluene,622-96-8,0.47,J,0.17,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Propane,74-98-6,11.7, ,0.11,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Propylene,115-07-1,0.59,J,0.09,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Styrene,100-42-5,ND,,0.07,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,TNMHC  (ppbC),NA,195, ,36.03,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Toluene,108-88-3,5.58, ,0.17,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,Total PAMS  (ppbC),NA,87.4, ,1.8,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,trans-2-Butene,624-64-6,ND,,0.09,ppbC
DECO,2018-033,181289-112173,7/31/2018,8/28/2018,trans-2-Pentene,646-04-8,ND,,0.1,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,"1,2,3-Trimethylbenzene",526-73-8,ND,,0.06,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,"1,2,4-Trimethylbenzene",95-63-6,0.23,J,0.16,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,"1,3,5-Trimethylbenzene",108-67-8,ND,,0.16,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,"1,3-Butadiene",106-99-0,ND,,0.07,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,1-Butene,106-98-6,ND,,0.1,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,1-Hexene,592-41-6,ND,,0.16,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,1-Pentene,109-67-1,ND,,0.12,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,"2,2,4-Trimethylpentane",540-84-1,0.87,J,0.16,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,"2,2-Dimethylbutane",75-83-2,ND,,0.14,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,"2,3,4-Trimethylpentane",565-75-3,0.2,J,0.1,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,"2,3-Dimethylbutane",79-29-8,0.38,J,0.18,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,"2,3-Dimethylpentane",565-59-3,0.36,J,0.13,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,"2,4-Dimethylpentane",108-08-7,0.25,J,0.09,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,2-Methylheptane,592-27-8,0.23,J,0.14,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,2-Methylhexane,591-76-4,0.27,J,0.14,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,2-Methylpentane,107-83-5,1.7,J,0.07,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,3-Methylheptane,589-81-1,0.22,J,0.13,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,3-Methylhexane,589-34-4,1.07,J,0.03,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,3-Methylpentane,96-14-0,1.1,J,0.15,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Acetylene,74-86-2,3.54, ,0.05,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,alpha-Pinene,80-56-8,ND,,0.05,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Benzene,71-43-2,1.86, ,0.11,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,beta-Pinene,127-91-3,ND,,0.04,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,cis-2-Butene,590-18-1,ND,,0.12,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,cis-2-Pentene,627-20-3,ND,,0.12,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Cyclohexane,110-82-7,0.52,J,0.11,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Cyclopentane,287-92-3,0.33,J,0.1,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Ethane,74-84-0,18.9, ,0.11,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Ethylbenzene,100-41-4,0.49,J,0.13,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Ethylene,74-85-1,3.13, ,0.1,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Isobutane,75-28-5,2.46, ,0.16,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Isopentane,78-78-4,6.16, ,0.18,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Isoprene,78-79-5,ND,,0.15,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Isopropylbenzene,98-82-8,ND,,0.17,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,m/p-Xylenes,108-38-3/106-42-3,1.16,J,0.14,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,m-Diethylbenzene,141-93-5,ND,,0.17,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Methylcyclohexane,108-87-2,0.54,J,0.13,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Methylcyclopentane,96-37-7,0.94,J,0.12,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,m-Ethyltoluene,620-14-4,0.4,J,0.12,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,n-Butane,106-97-8,6.09, ,0.11,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,n-Decane,124-18-5,0.45,J,0.1,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,n-Dodecane,112-40-3,0.31,J,0.07,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,n-Heptane,142-82-5,1.12,J,0.13,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,n-Hexane,110-54-3,1.68,J,0.11,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,n-Octane,111-65-9,0.36,J,0.16,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Nonane,111-84-2,0.25,J,0.1,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,n-Pentane,109-66-0,4.17, ,0.1,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,n-Propylbenzene,103-65-1,ND,,0.09,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,n-Undecane,1120-21-4,0.43,J,0.16,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,o-Ethyltoluene,611-14-3,ND,,0.18,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,o-Xylene,95-47-6,0.51,J,0.08,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,p-Diethylbenzene,105-05-5,ND,,0.14,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,p-Ethyltoluene,622-96-8,0.33,J,0.17,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Propane,74-98-6,13.4, ,0.11,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Propylene,115-07-1,0.69,J,0.09,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Styrene,100-42-5,ND,,0.07,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,TNMHC  (ppbC),NA,147, ,36.14,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Toluene,108-88-3,4.21, ,0.17,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,Total PAMS  (ppbC),NA,81.3, ,1.81,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,trans-2-Butene,624-64-6,ND,,0.09,ppbC
DECO,2018-034,181289-112174,8/6/2018,8/28/2018,trans-2-Pentene,646-04-8,ND,,0.1,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,"1,2,3-Trimethylbenzene",526-73-8,ND,,0.06,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,"1,2,4-Trimethylbenzene",95-63-6,0.22,J,0.16,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,"1,3,5-Trimethylbenzene",108-67-8,0.29,J,0.16,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,"1,3-Butadiene",106-99-0,ND,,0.07,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,1-Butene,106-98-6,ND,,0.1,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,1-Hexene,592-41-6,ND,,0.16,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,1-Pentene,109-67-1,0.22,J,0.12,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,"2,2,4-Trimethylpentane",540-84-1,0.61,J,0.16,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,"2,2-Dimethylbutane",75-83-2,ND,,0.14,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,"2,3,4-Trimethylpentane",565-75-3,ND,,0.09,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,"2,3-Dimethylbutane",79-29-8,0.31,J,0.18,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,"2,3-Dimethylpentane",565-59-3,0.29,J,0.12,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,"2,4-Dimethylpentane",108-08-7,ND,,0.09,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,2-Methylheptane,592-27-8,0.18,J,0.14,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,2-Methylhexane,591-76-4,ND,,0.14,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,2-Methylpentane,107-83-5,1.26,J,0.07,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,3-Methylheptane,589-81-1,ND,,0.13,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,3-Methylhexane,589-34-4,0.7,J,0.03,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,3-Methylpentane,96-14-0,0.81,J,0.15,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,Acetylene,74-86-2,1.27,J,0.05,ppbC
DECO,2018-035,181289-112175,8/12/2018,8/28/2018,alpha-Pinene,80-56-8,ND,,0.05,ppbC
